Timestamp,Solar_Irradiance (W/m²),Temperature (°C),Solar_Power_Generated (kW),Load_Demand (kW),Battery_SOC (%),Grid_Usage (kW),Battery_Charge/Discharge (kW)
2024-06-06 08:00:00,420.9462791362141,25.4291808771055,2.1,2.61,0.0,0.5052686043189296,0.0
2024-06-06 09:00:00,619.8100728175889,24.892034166469106,3.1,2.73,3.5059784588354708,0.0,0.36905036408794434
2024-06-06 10:00:00,711.9495404682563,27.268061879553414,3.56,0.92,28.583581631077646,0.0,2.6397477023412814
2024-06-06 11:00:00,909.5459528640042,28.27403281475292,4.55,0.88,63.42701439211785,0.0,3.667729764320021
2024-06-06 12:00:00,1017.995383022951,28.22527630978346,5.0,1.28,98.1713507196059,0.0,3.657298560788215
2024-06-06 13:00:00,785.0446393647829,27.560795845071702,3.93,1.04,99.9085675359803,0.0,0.182864928039411
2024-06-06 14:00:00,770.9600279678755,26.051391008755267,3.85,1.15,99.99542837679903,0.0,0.009143246401970728
2024-06-06 15:00:00,586.5154596801622,25.279226416200324,2.93,0.95,99.99977141883996,0.0,0.00045716232009773705
2024-06-06 16:00:00,457.16011379991727,24.465091494876045,2.29,0.71,99.99998857094201,0.0,2.2858116004442763e-05
2024-06-06 17:00:00,291.7107677373473,23.402546153353075,1.46,0.94,99.99999942854711,0.0,1.1429058002221382e-06
2024-06-06 18:00:00,1.0023093482717592e-13,23.6391756165671,0.0,2.83,70.21052574433658,0.0,-2.8299999999999996
2024-06-06 19:00:00,0.0,21.44561561281455,0.0,2.82,40.52631521802079,0.0,-2.82
2024-06-06 20:00:00,0.0,19.894741345913445,0.0,2.41,15.157894165389205,0.0,-2.41
2024-06-06 21:00:00,0.0,20.160042156479022,0.0,2.83,0.0,1.3142105834610796,-1.5157894165389205
2024-06-06 22:00:00,0.0,18.650450718661624,0.0,2.32,0.0,2.32,0.0
2024-06-06 23:00:00,0.0,17.88520234819416,0.0,2.44,0.0,2.44,0.0
2024-06-07 00:00:00,0.0,17.874250160143113,0.0,0.92,0.0,0.92,0.0
2024-06-07 01:00:00,0.0,18.447726702872995,0.0,0.7,0.0,0.7,0.0
2024-06-07 02:00:00,0.0,18.098016938891337,0.0,0.79,0.0,0.79,0.0
2024-06-07 03:00:00,0.0,19.68663027496254,0.0,0.93,0.0,0.93,0.0
2024-06-07 04:00:00,0.0,21.19329822194363,0.0,0.99,0.0,0.99,0.0
2024-06-07 05:00:00,0.0,20.481519515124404,0.0,0.72,0.0,0.72,0.0
2024-06-07 06:00:00,0.0,23.38436776794301,0.0,2.18,0.0,2.18,0.0
2024-06-07 07:00:00,227.68934694306216,24.28416812448014,1.14,2.08,0.0,0.9415532652846894,0.0
2024-06-07 08:00:00,280.10454965445666,26.04064498698043,1.4,2.27,0.0,0.8694772517277165,0.0
2024-06-07 09:00:00,517.5696085305168,25.62273386967625,2.59,2.54,0.4545564051995461,0.0,0.0478480426525838
2024-06-07 10:00:00,760.5443765559304,27.76034712917854,3.8,0.89,28.125414291606234,0.0,2.912721882779652
2024-06-07 11:00:00,739.9994096210983,28.118116377211212,3.7,0.77,55.9603862486084,0.0,2.9299970481054913
2024-06-07 12:00:00,821.6709355288983,27.938620924745397,4.11,1.49,80.83475568623108,0.0,2.618354677644491
2024-06-07 13:00:00,850.3861913977315,26.901338592738526,4.25,1.16,99.04173778431155,0.0,1.9165244313768923
2024-06-07 14:00:00,806.7055991707515,25.68160498869767,4.03,1.34,99.95208688921558,0.0,0.09582622156884568
2024-06-07 15:00:00,722.3140150566729,27.08393197747082,3.61,0.75,99.99760434446077,0.0,0.0047913110784421065
2024-06-07 16:00:00,386.8468610606798,25.321089029784364,1.93,0.86,99.99988021722304,0.0,0.0002395655539224606
2024-06-07 17:00:00,213.48751763676916,25.80719660377827,1.07,0.9,99.99999401086114,0.0,1.1978277695945394e-05
2024-06-07 18:00:00,9.578279635437217e-14,22.71128354007841,0.0,2.66,71.99999401086114,0.0,-2.6599999999999997
2024-06-07 19:00:00,0.0,21.407880673102394,0.0,2.1,49.89473085296641,0.0,-2.1
2024-06-07 20:00:00,0.0,19.564475808145335,0.0,2.56,22.947362431913778,0.0,-2.56
2024-06-07 21:00:00,0.0,17.82815154318637,0.0,2.78,0.0,0.4852637568086222,-2.2947362431913776
2024-06-07 22:00:00,0.0,18.087490969131363,0.0,2.06,0.0,2.06,0.0
2024-06-07 23:00:00,0.0,17.517660354746564,0.0,2.98,0.0,2.98,0.0
2024-06-08 00:00:00,0.0,17.409175521278385,0.0,0.7,0.0,0.7,0.0
2024-06-08 01:00:00,0.0,17.071632501158835,0.0,0.83,0.0,0.83,0.0
2024-06-08 02:00:00,0.0,17.788587661304607,0.0,1.02,0.0,1.02,0.0
2024-06-08 03:00:00,0.0,19.63242135712063,0.0,0.83,0.0,0.83,0.0
2024-06-08 04:00:00,0.0,19.421143964773215,0.0,0.63,0.0,0.63,0.0
2024-06-08 05:00:00,0.0,21.980600646258676,0.0,0.91,0.0,0.91,0.0
2024-06-08 06:00:00,0.0,23.303407914529743,0.0,2.59,0.0,2.59,0.0
2024-06-08 07:00:00,227.07090818212384,25.096055185510586,1.14,2.42,0.0,1.2846454590893808,0.0
2024-06-08 08:00:00,438.16919148765794,26.461572633037008,2.19,2.73,0.0,0.5391540425617105,0.0
2024-06-08 09:00:00,743.8444003692225,25.502091245931492,3.72,1.8,18.23260901753806,0.0,1.919222001846112
2024-06-08 10:00:00,851.5068941451403,27.062954836612935,4.26,0.9,50.12918648943223,0.0,3.3575344707257018
2024-06-08 11:00:00,644.6466910602716,29.2036960411675,3.22,0.79,73.24490431479512,0.0,2.4332334553013575
2024-06-08 12:00:00,742.1633071396649,27.334829243690834,3.71,1.35,95.6726614039292,0.0,2.360816535698325
2024-06-08 13:00:00,768.1248244459402,26.52498776399426,3.84,1.21,99.78363307019644,0.0,0.43273385960707955
2024-06-08 14:00:00,865.0730177891778,27.15555100670693,4.33,1.35,99.98918165350982,0.0,0.021636692980354866
2024-06-08 15:00:00,629.687053221663,26.38041133280642,3.15,0.97,99.99945908267549,0.0,0.0010818346490175657
2024-06-08 16:00:00,481.0538386859649,27.01241409960925,2.41,0.85,99.99997295413377,0.0,5.409173245141119e-05
2024-06-08 17:00:00,244.22221745893387,24.411592667431012,1.22,0.75,99.99999864770669,0.0,2.704586622215288e-06
2024-06-08 18:00:00,1.149235261973877e-13,21.631482571063977,0.0,2.83,70.21052496349616,0.0,-2.8299999999999996
2024-06-08 19:00:00,0.0,21.885791911799792,0.0,1.9,50.210524963496155,0.0,-1.9
2024-06-08 20:00:00,0.0,20.92170486814042,0.0,2.43,24.6315775950751,0.0,-2.43
2024-06-08 21:00:00,0.0,18.575372083515987,0.0,2.37,0.0,0.0,-2.37
2024-06-08 22:00:00,0.0,19.409721107075057,0.0,2.3,0.0,2.3,0.0
2024-06-08 23:00:00,0.0,17.63353842565177,0.0,2.17,0.0,2.17,0.0
2024-06-09 00:00:00,0.0,18.522885020945157,0.0,1.13,0.0,1.13,0.0
2024-06-09 01:00:00,0.0,18.102865206452208,0.0,0.75,0.0,0.75,0.0
2024-06-09 02:00:00,0.0,17.42462175128884,0.0,0.73,0.0,0.73,0.0
2024-06-09 03:00:00,0.0,17.832130787550913,0.0,0.93,0.0,0.93,0.0
2024-06-09 04:00:00,0.0,21.564436286481396,0.0,0.88,0.0,0.88,0.0
2024-06-09 05:00:00,0.0,21.297836333711434,0.0,0.99,0.0,0.99,0.0
2024-06-09 06:00:00,0.0,22.697179607778256,0.0,2.61,0.0,2.61,0.0
2024-06-09 07:00:00,242.053831827988,24.03071790917624,1.21,2.49,0.0,1.2797308408600603,0.0
2024-06-09 08:00:00,393.13622196716307,25.867139589834355,1.97,2.12,0.0,0.15431889016418476,0.0
2024-06-09 09:00:00,640.2956695857953,26.804725873970092,3.2,3.37,0.0,0.168521652071024,0.0
2024-06-09 10:00:00,686.1364461549105,27.55553283285551,3.43,0.86,24.42148119235825,0.0,2.5706822307745525
2024-06-09 11:00:00,928.498792359345,27.84596096462279,4.64,0.7,61.87517382942714,0.0,3.9424939617967247
2024-06-09 12:00:00,1076.81951860603,27.475365893219962,5.0,1.43,95.79017382942715,0.0,3.5700000000000003
2024-06-09 13:00:00,827.828791308132,28.17791363238965,4.14,0.98,99.78950869147135,0.0,0.4209826170572857
2024-06-09 14:00:00,765.8758034449223,26.72364930367013,3.83,1.39,99.98947543457356,0.0,0.021049130852864195
2024-06-09 15:00:00,577.0752764206379,27.170998940332378,2.89,0.74,99.99947377172867,0.0,0.0010524565426432986
2024-06-09 16:00:00,517.2234712288213,25.816915657393153,2.59,0.86,99.99997368858644,0.0,5.262282713225375e-05
2024-06-09 17:00:00,232.39372945356854,23.509444030147264,1.16,0.87,99.99999868442933,0.0,2.631141356346234e-06
2024-06-09 18:00:00,1.0406146948472729e-13,21.65654700459715,0.0,1.83,80.73684078969248,0.0,-1.8299999999999996
2024-06-09 19:00:00,0.0,23.484662188331182,0.0,3.08,48.315788158113534,0.0,-3.08
2024-06-09 20:00:00,0.0,19.57388753939713,0.0,1.82,29.15789342127143,0.0,-1.82
2024-06-09 21:00:00,0.0,19.267547798250597,0.0,2.08,7.263156579166167,0.0,-2.08
2024-06-09 22:00:00,0.0,20.277685491975028,0.0,2.55,0.0,1.823684342083383,-0.7263156579166168
2024-06-09 23:00:00,0.0,16.5757656857378,0.0,2.17,0.0,2.17,0.0
2024-06-10 00:00:00,0.0,18.057747274989897,0.0,0.81,0.0,0.81,0.0
2024-06-10 01:00:00,0.0,17.887171560085662,0.0,0.97,0.0,0.97,0.0
2024-06-10 02:00:00,0.0,18.186619100131345,0.0,0.88,0.0,0.88,0.0
2024-06-10 03:00:00,0.0,18.248978227017155,0.0,0.8,0.0,0.8,0.0
2024-06-10 04:00:00,0.0,20.461611820091157,0.0,0.81,0.0,0.81,0.0
2024-06-10 05:00:00,0.0,24.1984812528317,0.0,0.82,0.0,0.82,0.0
2024-06-10 06:00:00,0.0,23.929074053065825,0.0,2.53,0.0,2.53,0.0
2024-06-10 07:00:00,233.9723257478555,25.74542366467088,1.17,2.43,0.0,1.2601383712607228,0.0
2024-06-10 08:00:00,489.8611034526586,23.001872767322322,2.45,2.25,1.8934024140012826,0.0,0.19930551726329293
2024-06-10 09:00:00,646.7348446996449,26.866888526042363,3.23,2.18,11.903307537234413,0.0,1.0536742234982244
2024-06-10 10:00:00,750.3939498688057,29.714843214521373,3.75,0.74,40.51702015600269,0.0,3.0119697493440283
2024-06-10 11:00:00,723.2123125463837,29.234834983215425,3.62,0.93,66.03460500195591,0.0,2.6860615627319184
2024-06-10 12:00:00,901.4216654729082,26.074916081412212,4.51,1.05,98.30173025009779,0.0,3.396539499804409
2024-06-10 13:00:00,912.3984897997141,25.694948654141864,4.56,1.15,99.9150865125049,0.0,0.1698269749902206
2024-06-10 14:00:00,850.1386940119049,26.934344457849853,4.25,1.06,99.99575432562526,0.0,0.008491348749510408
2024-06-10 15:00:00,675.8978946803202,28.270863948272876,3.38,0.84,99.99978771628125,0.0,0.0004245674374754316
2024-06-10 16:00:00,347.0759319701501,24.60704963933682,1.74,0.87,99.99998938581406,0.0,2.122837187457094e-05
2024-06-10 17:00:00,197.60315680981458,23.948760768400156,0.99,0.74,99.99999946929071,0.0,1.0614185939061827e-06
2024-06-10 18:00:00,1.0944169317931726e-13,24.37087869323471,0.0,2.39,74.84210473244862,0.0,-2.3899999999999997
2024-06-10 19:00:00,0.0,21.761598605043435,0.0,2.65,46.947367890343344,0.0,-2.65
2024-06-10 20:00:00,0.0,20.18647952063884,0.0,2.48,20.842104732448608,0.0,-2.48
2024-06-10 21:00:00,0.0,19.464146083313995,0.0,2.1,0.0,0.015789526755139338,-2.0842104732448608
2024-06-10 22:00:00,0.0,20.26983060354102,0.0,2.52,0.0,2.52,0.0
2024-06-10 23:00:00,0.0,18.82387187839861,0.0,2.73,0.0,2.73,0.0
2024-06-11 00:00:00,0.0,19.8201224874625,0.0,0.83,0.0,0.83,0.0
2024-06-11 01:00:00,0.0,20.40876007471984,0.0,0.86,0.0,0.86,0.0
2024-06-11 02:00:00,0.0,19.62191110106637,0.0,0.92,0.0,0.92,0.0
2024-06-11 03:00:00,0.0,21.527953468796692,0.0,0.8,0.0,0.8,0.0
2024-06-11 04:00:00,0.0,20.81229129019681,0.0,0.79,0.0,0.79,0.0
2024-06-11 05:00:00,0.0,23.080021531500368,0.0,0.73,0.0,0.73,0.0
2024-06-11 06:00:00,0.0,23.27518915051137,0.0,2.65,0.0,2.65,0.0
2024-06-11 07:00:00,261.577916177872,25.865078469560615,1.31,2.83,0.0,1.5221104191106403,0.0
2024-06-11 08:00:00,393.58194358554726,25.01303806041338,1.97,2.05,0.0,0.08209028207226332,0.0
2024-06-11 09:00:00,681.524123134257,24.306887397976087,3.41,2.62,7.482395848877208,0.0,0.787620615671285
2024-06-11 10:00:00,777.737896816483,26.445216675135118,3.89,0.83,36.53994594766015,0.0,3.0586894840824153
2024-06-11 11:00:00,939.9534015150739,26.942181561584498,4.7,0.73,74.25273251962616,0.0,3.9697670075753693
2024-06-11 12:00:00,894.3180523540877,28.878964965749926,4.47,1.16,98.7126366259813,0.0,2.574726748037384
2024-06-11 13:00:00,877.288981539726,28.139029892896197,4.39,1.21,99.93563183129905,0.0,0.12873633740186996
2024-06-11 14:00:00,732.1493237015803,28.556745806845814,3.66,1.33,99.99678159156495,0.0,0.00643681687009412
2024-06-11 15:00:00,651.236254478037,26.10818096381295,3.26,0.79,99.99983907957825,0.0,0.00032184084350461717
2024-06-11 16:00:00,441.792900649774,25.90161909319397,2.21,0.81,99.9999919539789,0.0,1.609204217523086e-05
2024-06-11 17:00:00,215.6197273076088,25.972604012707208,1.08,0.71,99.99999959769895,0.0,8.046021093832678e-07
2024-06-11 18:00:00,1.1376294131599646e-13,24.423191882980433,0.0,2.13,77.57894696612001,0.0,-2.1299999999999994
2024-06-11 19:00:00,0.0,22.19817318240317,0.0,2.12,55.26315749243579,0.0,-2.12
2024-06-11 20:00:00,0.0,20.66197752389064,0.0,2.75,26.315789071383165,0.0,-2.75
2024-06-11 21:00:00,0.0,20.658464225798205,0.0,2.08,4.4210522292778975,0.0,-2.08
2024-06-11 22:00:00,0.0,18.427549886596235,0.0,2.96,0.0,2.51789477707221,-0.44210522292778975
2024-06-11 23:00:00,0.0,19.337637332929788,0.0,2.72,0.0,2.72,0.0
2024-06-12 00:00:00,0.0,19.13113329920674,0.0,0.84,0.0,0.84,0.0
2024-06-12 01:00:00,0.0,18.952773965875785,0.0,0.73,0.0,0.73,0.0
2024-06-12 02:00:00,0.0,18.92022560586034,0.0,0.92,0.0,0.92,0.0
2024-06-12 03:00:00,0.0,19.05394218139307,0.0,0.72,0.0,0.72,0.0
2024-06-12 04:00:00,0.0,22.325828647706263,0.0,0.86,0.0,0.86,0.0
2024-06-12 05:00:00,0.0,22.16586988621271,0.0,0.89,0.0,0.89,0.0
2024-06-12 06:00:00,0.0,23.183720766260546,0.0,2.72,0.0,2.72,0.0
2024-06-12 07:00:00,247.10073909604858,25.16899948512844,1.24,2.41,0.0,1.1744963045197572,0.0
2024-06-12 08:00:00,446.21654023468807,26.367675508871354,2.23,2.88,0.0,0.6489172988265595,0.0
2024-06-12 09:00:00,646.5435518951276,26.089625577352134,3.23,2.22,9.620818715018558,0.0,1.0127177594756378
2024-06-12 10:00:00,774.8930932174092,27.878815598649563,3.87,0.94,37.498240642845495,0.0,2.934465466087046
2024-06-12 11:00:00,812.3802552217135,30.164441458692597,4.06,0.96,66.96630276587689,0.0,3.101901276108568
2024-06-12 12:00:00,992.4646110371301,28.157802260136663,4.96,1.1,98.34831513829383,0.0,3.3033697234123114
2024-06-12 13:00:00,869.448738183168,28.051224816207053,4.35,1.35,99.91741575691469,0.0,0.1651684861706162
2024-06-12 14:00:00,736.8517210660572,29.012070268199295,3.68,1.3,99.99587078784575,0.0,0.008258424308531076
2024-06-12 15:00:00,510.2452951622152,26.19624251325234,2.55,0.77,99.99979353939229,0.0,0.000412921215426465
2024-06-12 16:00:00,462.3406978703193,26.865408086331477,2.31,0.75,99.9999896769696,0.0,2.064606077212261e-05
2024-06-12 17:00:00,237.1760113751768,24.622762762827044,1.19,0.88,99.99999948384848,0.0,1.032303039494309e-06
2024-06-12 18:00:00,1.1433002658925086e-13,22.907640567313106,0.0,2.73,71.26315737858533,0.0,-2.7299999999999995
2024-06-12 19:00:00,0.0,22.553110141141058,0.0,2.42,45.78947316805902,0.0,-2.42
2024-06-12 20:00:00,0.0,20.346242316131754,0.0,2.01,24.631578431216916,0.0,-2.01
2024-06-12 21:00:00,0.0,19.674857025557735,0.0,2.95,0.0,0.4868421568783088,-2.4631578431216914
2024-06-12 22:00:00,0.0,18.137599287474973,0.0,2.25,0.0,2.25,0.0
2024-06-12 23:00:00,0.0,17.858469788725124,0.0,2.61,0.0,2.61,0.0
2024-06-13 00:00:00,0.0,18.763534014954413,0.0,0.8,0.0,0.8,0.0
2024-06-13 01:00:00,0.0,19.536330075046127,0.0,0.99,0.0,0.99,0.0
2024-06-13 02:00:00,0.0,19.14861508140959,0.0,0.88,0.0,0.88,0.0
2024-06-13 03:00:00,0.0,20.901007736264802,0.0,0.95,0.0,0.95,0.0
2024-06-13 04:00:00,0.0,20.39540227611154,0.0,0.94,0.0,0.94,0.0
2024-06-13 05:00:00,0.0,22.45069570689509,0.0,0.99,0.0,0.99,0.0
2024-06-13 06:00:00,0.0,23.935934014659736,0.0,2.27,0.0,2.27,0.0
2024-06-13 07:00:00,256.958343657326,25.13158734592508,1.28,2.93,0.0,1.64520828171337,0.0
2024-06-13 08:00:00,409.9380624418916,25.471723070904883,2.05,2.11,0.0,0.06030968779054202,0.0
2024-06-13 09:00:00,525.0167388495912,25.77298564814662,2.63,2.1,4.988295095355581,0.0,0.525083694247956
2024-06-13 10:00:00,856.5592654148603,26.220124357826297,4.28,0.9,37.12486020256144,0.0,3.3827963270743013
2024-06-13 11:00:00,1021.9346229388391,29.054516098679663,5.0,0.88,76.26486020256144,0.0,4.12
2024-06-13 12:00:00,1029.7949837562785,28.561004285329222,5.0,1.16,98.81324301012806,0.0,2.373513979743856
2024-06-13 13:00:00,912.7468343741212,28.50030860023299,4.56,1.35,99.94066215050641,0.0,0.1186756989871931
2024-06-13 14:00:00,715.7164501571787,28.091119934728617,3.58,1.13,99.99703310752531,0.0,0.005933784949359477
2024-06-13 15:00:00,667.913191806458,26.320590835025083,3.34,0.99,99.99985165537626,0.0,0.0002966892474685068
2024-06-13 16:00:00,405.8434142595855,26.997133320973596,2.03,0.83,99.99999258276881,0.0,1.4834462373158885e-05
2024-06-13 17:00:00,273.01175257166784,23.307454800661485,1.37,0.75,99.99999962913844,0.0,7.417231184803086e-07
2024-06-13 18:00:00,1.0963933754532561e-13,24.614849507976157,0.0,2.21,76.7368417344016,0.0,-2.2099999999999995
2024-06-13 19:00:00,0.0,23.53590405163885,0.0,2.78,47.47368383966476,0.0,-2.78
2024-06-13 20:00:00,0.0,21.03233290258997,0.0,2.63,19.78947331334897,0.0,-2.63
2024-06-13 21:00:00,0.0,20.022606766696544,0.0,2.89,0.0,0.911052668665103,-1.978947331334897
2024-06-13 22:00:00,0.0,18.370314339860364,0.0,2.68,0.0,2.68,0.0
2024-06-13 23:00:00,0.0,19.133915324328356,0.0,2.47,0.0,2.47,0.0
2024-06-14 00:00:00,0.0,18.34992081040384,0.0,0.95,0.0,0.95,0.0
2024-06-14 01:00:00,0.0,18.442839498949613,0.0,0.76,0.0,0.76,0.0
2024-06-14 02:00:00,0.0,19.077536626251156,0.0,0.85,0.0,0.85,0.0
2024-06-14 03:00:00,0.0,20.5385439224365,0.0,0.79,0.0,0.79,0.0
2024-06-14 04:00:00,0.0,21.621316432910117,0.0,0.85,0.0,0.85,0.0
2024-06-14 05:00:00,0.0,21.020804364944624,0.0,0.96,0.0,0.96,0.0
2024-06-14 06:00:00,0.0,23.869348830894992,0.0,2.97,0.0,2.97,0.0
2024-06-14 07:00:00,263.88413239065216,24.976549260383273,1.32,2.74,0.0,1.4205793380467393,0.0
2024-06-14 08:00:00,470.93778025697884,26.365774899553003,2.35,2.95,0.0,0.595311098715106,0.0
2024-06-14 09:00:00,544.7002738336911,27.84166009646919,2.72,2.66,0.6032630071003261,0.0,0.06350136916845539
2024-06-14 10:00:00,757.9707467498316,27.351418757218536,3.79,0.95,27.58187347771733,0.0,2.839853733749158
2024-06-14 11:00:00,881.5534240031717,28.71162816254406,4.41,0.77,62.14066111786798,0.0,3.6377671200158583
2024-06-14 12:00:00,822.2972967332053,29.72434011183471,4.11,1.27,89.13478271269523,0.0,2.8414864836660265
2024-06-14 13:00:00,806.4551206905174,27.53718731076438,4.03,1.08,99.45673913563476,0.0,1.086521728730478
2024-06-14 14:00:00,775.433129738983,28.336338682468455,3.88,1.03,99.97283695678173,0.0,0.05432608643652337
2024-06-14 15:00:00,427.18978981316224,25.708386593154515,2.14,0.71,99.9986418478391,0.0,0.002716304321825902
2024-06-14 16:00:00,452.14746103403235,25.880734024380256,2.26,0.98,99.99993209239196,0.0,0.00013581521609040692
2024-06-14 17:00:00,221.37615212582432,25.891827703872792,1.11,0.93,99.9999966046196,0.0,6.790760805230889e-06
2024-06-14 18:00:00,1.295898227702187e-13,23.859303707662395,0.0,2.25,76.31578607830382,0.0,-2.2499999999999996
2024-06-14 19:00:00,0.0,23.09497858509184,0.0,2.91,45.684207130935384,0.0,-2.91
2024-06-14 20:00:00,0.0,20.84274741370205,0.0,2.22,22.315786078303805,0.0,-2.22
2024-06-14 21:00:00,0.0,20.83123992942474,0.0,2.82,0.0,0.5884213921696193,-2.2315786078303805
2024-06-14 22:00:00,0.0,19.31246217743142,0.0,2.59,0.0,2.59,0.0
2024-06-14 23:00:00,0.0,17.961195030765438,0.0,2.74,0.0,2.74,0.0
2024-06-15 00:00:00,0.0,18.30184564004546,0.0,0.97,0.0,0.97,0.0
2024-06-15 01:00:00,0.0,16.818827882683557,0.0,0.88,0.0,0.88,0.0
2024-06-15 02:00:00,0.0,20.598382504404388,0.0,0.82,0.0,0.82,0.0
2024-06-15 03:00:00,0.0,19.440932697175533,0.0,0.93,0.0,0.93,0.0
2024-06-15 04:00:00,0.0,20.776933252923918,0.0,0.79,0.0,0.79,0.0
2024-06-15 05:00:00,0.0,23.32963966328169,0.0,1.06,0.0,1.06,0.0
2024-06-15 06:00:00,0.0,24.138697414432983,0.0,2.76,0.0,2.76,0.0
2024-06-15 07:00:00,226.22253861478572,24.90116202492422,1.13,2.14,0.0,1.0088873069260715,0.0
2024-06-15 08:00:00,465.4111236341888,28.295523024359625,2.33,1.97,3.3920283726239666,0.0,0.3570556181709439
2024-06-15 09:00:00,512.7189585938085,26.79611496026167,2.56,2.13,7.511178905829871,0.0,0.4335947929690427
2024-06-15 10:00:00,798.3281834231858,28.227453632827814,3.99,0.79,37.92676761843119,0.0,3.201640917115929
2024-06-15 11:00:00,891.0419209268763,29.861075580748683,4.46,1.02,70.56125886245783,0.0,3.4352096046343816
2024-06-15 12:00:00,786.6300649369922,29.155174620426212,3.93,1.13,97.19118694696496,0.0,2.803150324684961
2024-06-15 13:00:00,1043.2133205062414,31.553881457698253,5.0,1.3,99.85955934734825,0.0,0.2808813053035042
2024-06-15 14:00:00,702.0166130904606,28.841122646017535,3.51,1.5,99.99297796736741,0.0,0.014044065265174765
2024-06-15 15:00:00,635.3665965197571,25.668800274519715,3.18,0.95,99.99964889836838,0.0,0.0007022032632590935
2024-06-15 16:00:00,460.41016946634454,26.10673244785897,2.3,1.03,99.99998244491842,0.0,3.5110163162599406e-05
2024-06-15 17:00:00,235.38078123794276,26.386604414030025,1.18,1.03,99.99999912224591,0.0,1.7555081583964238e-06
2024-06-15 18:00:00,1.0446335800582612e-13,23.905372397094705,0.0,2.41,74.63157806961433,0.0,-2.4099999999999997
2024-06-15 19:00:00,0.0,22.318496133118824,0.0,2.43,49.05263070119328,0.0,-2.43
2024-06-15 20:00:00,0.0,21.975231936156565,0.0,3.03,17.157893859088013,0.0,-3.03
2024-06-15 21:00:00,0.0,19.42696737784345,0.0,2.97,0.0,1.2542106140911988,-1.7157893859088014
2024-06-15 22:00:00,0.0,20.059455813774164,0.0,2.29,0.0,2.29,0.0
2024-06-15 23:00:00,0.0,21.498978074396856,0.0,2.05,0.0,2.05,0.0
2024-06-16 00:00:00,0.0,19.211633153277912,0.0,1.04,0.0,1.04,0.0
2024-06-16 01:00:00,0.0,18.82284389272139,0.0,0.99,0.0,0.99,0.0
2024-06-16 02:00:00,0.0,17.000920036421537,0.0,0.79,0.0,0.79,0.0
2024-06-16 03:00:00,0.0,18.928866801397643,0.0,0.87,0.0,0.87,0.0
2024-06-16 04:00:00,0.0,22.571546620696772,0.0,0.92,0.0,0.92,0.0
2024-06-16 05:00:00,0.0,23.281277278067304,0.0,0.91,0.0,0.91,0.0
2024-06-16 06:00:00,0.0,23.268245593090715,0.0,2.98,0.0,2.98,0.0
2024-06-16 07:00:00,228.59668872293506,25.643061325735864,1.14,2.18,0.0,1.0370165563853249,0.0
2024-06-16 08:00:00,524.2464937524715,27.35857196048664,2.62,2.22,3.8117084532423933,0.0,0.4012324687623572
2024-06-16 09:00:00,658.3900343321355,27.727412911482336,3.29,2.43,12.000235084018827,0.0,0.8619501716606774
2024-06-16 10:00:00,556.4623698978833,29.648934082694296,2.78,0.88,30.072197654168285,0.0,1.9023118494894167
2024-06-16 11:00:00,987.6570293780512,28.265493774970206,4.94,0.84,69.00590654962573,0.0,4.098285146890256
2024-06-16 12:00:00,885.0367433439565,29.481538326780623,4.43,1.39,97.84015185846366,0.0,3.035183716719783
2024-06-16 13:00:00,861.8362703339734,29.946383418204984,4.31,1.69,99.89200759292319,0.0,0.21598481415363402
2024-06-16 14:00:00,716.4404059953349,28.963408917689318,3.58,1.44,99.99460037964616,0.0,0.01079924070768179
2024-06-16 15:00:00,691.594830658754,28.044167886781047,3.46,1.09,99.99973001898232,0.0,0.0005399620353845336
2024-06-16 16:00:00,477.7048387130927,28.81408793366765,2.39,0.89,99.99998650094912,0.0,2.699810176842732e-05
2024-06-16 17:00:00,227.82578239918908,25.575256064255722,1.14,0.86,99.99999932504747,0.0,1.3499050890430908e-06
2024-06-16 18:00:00,8.585365937197031e-14,23.071147694572154,0.0,2.73,71.2631572197843,0.0,-2.7299999999999995
2024-06-16 19:00:00,0.0,24.158036801474584,0.0,3.12,38.421051956626414,0.0,-3.12
2024-06-16 20:00:00,0.0,20.858283838973385,0.0,2.62,10.842104588205355,0.0,-2.62
2024-06-16 21:00:00,0.0,20.6962470284107,0.0,2.37,0.0,1.2857895411794646,-1.0842104588205355
2024-06-16 22:00:00,0.0,19.73230144245004,0.0,3.04,0.0,3.04,0.0
2024-06-16 23:00:00,0.0,20.02494011702643,0.0,2.72,0.0,2.72,0.0
2024-06-17 00:00:00,0.0,19.078484508954695,0.0,0.79,0.0,0.79,0.0
2024-06-17 01:00:00,0.0,18.09507096633166,0.0,0.93,0.0,0.93,0.0
2024-06-17 02:00:00,0.0,19.79847002313097,0.0,0.94,0.0,0.94,0.0
2024-06-17 03:00:00,0.0,21.259206594275575,0.0,0.79,0.0,0.79,0.0
2024-06-17 04:00:00,0.0,21.641000756977622,0.0,0.7,0.0,0.7,0.0
2024-06-17 05:00:00,0.0,22.43490899386225,0.0,0.82,0.0,0.82,0.0
2024-06-17 06:00:00,0.0,25.711065586669974,0.0,2.56,0.0,2.56,0.0
2024-06-17 07:00:00,244.17211421561777,25.103679880123146,1.22,2.25,0.0,1.0291394289219113,0.0
2024-06-17 08:00:00,436.04135893823695,27.052418880820674,2.18,2.2,0.0,0.01979320530881523,0.0
